id,pedlabsampnum,sample_date,sample_year,sample_month,sample_latitude,sample_longitude,weather_station_id,avg_temperature,max_temperature,min_temperature,total_precipitation,avg_relative_humidity,growing_degree_days,climate_region,data_source,created_at,updated_at,ph_h2o,ph_cacl2,estimated_organic_carbon,total_carbon_ncs,total_nitrogen_ncs,carbon_to_nitrogen_ratio,cec_nh4_ph_7,base_sat_nh4oac_ph_7,ca_nh4_ph_7,mg_nh4_ph_7,k_nh4_ph_7,na_nh4_ph_7,clay_total,silt_total,sand_total,bulk_density_oven_dry,water_retention_15_bar,particle_density_less_than_2mm,state_name,commodity_desc,crop_year,yield_value,crop_unit_desc
544,40A0721,2018-11-15,2018,11,32.275244,-106.883075,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
545,40A0722,2018-11-15,2018,11,32.275247,-106.883033,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
546,40A0723,2018-11-14,2018,11,32.258947,-106.872783,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
547,40A0862,1955-11-02,1955,11,45.899445,-123.114166,APPROX_1955,13.2,21.1,5.2,53.3,70,95.0,northern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,OREGON,BARLEY,1954,34.0,BU / ACRE
548,40A0729,1967-12-02,1967,12,33.298722,-104.412939,APPROX_1967,16.3,24.3,8.3,45.0,70,190.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1963,12.0,BU / ACRE
549,40A0730,1967-06-01,1967,6,33.244319,-104.304136,APPROX_1967,34.3,42.3,26.3,55.0,70,730.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1963,12.0,BU / ACRE
550,40A0739,2019-03-26,2019,3,32.444361,-106.609164,APPROX_2019,20.4,28.4,12.4,63.0,70,311.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
551,40A0740,2018-10-25,2018,10,32.438844,-106.629189,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
553,40A0742,2018-10-25,2018,10,32.409617,-106.680444,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
554,40A0743,2018-10-25,2018,10,32.356597,-106.698028,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
555,40A0744,2018-11-14,2018,11,32.303172,-106.659531,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
556,40A0745,2018-11-14,2018,11,32.447319,-106.716917,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
557,40A0746,2018-11-14,2018,11,32.449528,-106.716469,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
558,40A0747,2018-11-14,2018,11,32.451428,-106.715911,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
559,40A0748,2018-11-08,2018,11,32.515514,-106.740097,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
560,40A0749,2019-01-08,2019,1,32.301739,-106.646483,APPROX_2019,14.4,22.4,6.4,63.0,70,131.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
561,40A0750,2018-11-06,2018,11,32.493292,-106.915339,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
562,40A0751,2018-11-07,2018,11,32.423453,-106.598678,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
563,40A0752,2018-11-06,2018,11,32.282925,-106.920394,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
564,40A0753,2018-11-06,2018,11,32.385958,-106.693072,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
565,40A0754,2018-11-27,2018,11,32.414147,-106.825147,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
566,40A0755,2018-11-27,2018,11,32.512944,-106.613525,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
567,40A0756,2018-11-28,2018,11,32.269758,-106.674942,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
568,40A0757,2018-10-22,2018,10,32.400539,-106.872375,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
569,40A0758,2018-11-02,2018,11,32.489739,-106.765781,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
570,40A0759,2018-10-19,2018,10,32.507756,-106.742781,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
571,40A0761,2019-03-27,2019,3,32.444697,-106.675364,APPROX_2019,20.4,28.4,12.4,63.0,70,311.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
572,40A0762,2019-03-27,2019,3,32.468664,-106.620108,APPROX_2019,20.4,28.4,12.4,63.0,70,311.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
573,40A0763,2019-02-05,2019,2,32.425178,-106.593606,APPROX_2019,16.4,24.4,8.4,63.0,70,191.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
574,40A0764,2018-10-12,2018,10,32.383264,-106.707678,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
575,40A0765,2018-11-01,2018,11,32.294558,-106.632614,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
576,40A0766,2018-11-01,2018,11,32.288675,-106.734742,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
577,40A0767,2018-10-18,2018,10,32.305214,-106.588656,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
578,40A0768,2018-10-12,2018,10,32.501836,-106.752639,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
579,40A0769,2019-03-27,2019,3,32.487853,-106.9153,APPROX_2019,20.4,28.4,12.4,63.0,70,311.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
580,40A0770,2018-11-05,2018,11,32.5155,-106.615475,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
581,40A0771,2018-10-18,2018,10,32.391994,-106.738586,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
582,40A0772,2018-10-22,2018,10,32.359839,-106.862247,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
583,40A0773,2019-05-08,2019,5,32.259269,-106.704386,APPROX_2019,30.4,38.4,22.4,77.0,70,611.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
584,40A0774,2019-05-08,2019,5,32.294175,-106.716456,APPROX_2019,30.4,38.4,22.4,77.0,70,611.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
585,40A0775,2019-01-08,2019,1,32.284156,-106.679444,APPROX_2019,14.4,22.4,6.4,63.0,70,131.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
586,40A0776,2018-10-09,2018,10,32.296514,-106.690853,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
587,40A0777,2018-10-18,2018,10,32.303778,-106.675142,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
588,40A0778,2018-10-19,2018,10,32.292294,-106.635314,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
589,40A0779,2018-10-16,2018,10,32.322181,-106.58635,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
590,40A0780,2018-10-25,2018,10,32.271081,-106.683958,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
592,40A0782,2018-11-27,2018,11,32.40041,-106.668625,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
593,40A0783,2018-10-01,2018,10,32.411047,-106.634133,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
594,40A0784,2018-11-27,2018,11,32.385761,-106.693047,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
595,40A0785,2018-11-05,2018,11,32.407428,-106.672006,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
596,40A0786,2018-10-16,2018,10,32.437322,-106.594606,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
597,40A1000,1958-10-06,1958,10,46.136112,-117.989723,APPROX_1958,19.2,27.2,11.2,53.3,70,277.0,northern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,WASHINGTON,BARLEY,1954,37.0,BU / ACRE
598,40A0787,2018-10-17,2018,10,32.433286,-106.579231,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
599,40A0788,1970-04-06,1970,4,32.436798,-106.590012,APPROX_1970,25.4,33.4,17.4,55.0,70,462.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,WHEAT,1963,12.0,BU / ACRE
600,40A0789,2019-03-28,2019,3,32.449539,-106.709014,APPROX_2019,20.4,28.4,12.4,63.0,70,311.0,southern,historical_approximation,2025-08-14T21:49:30.315381+00:00,2025-08-14T21:49:30.315381+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
601,40A0790,2018-11-07,2018,11,32.450003,-106.709308,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
602,40A0791,2018-10-16,2018,10,32.449558,-106.709597,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
603,40A0792,2018-10-17,2018,10,32.451342,-106.708472,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
604,40A0793,2019-03-28,2019,3,32.451786,-106.708322,APPROX_2019,20.4,28.4,12.4,63.0,70,311.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
605,40A0794,2018-10-18,2018,10,32.468978,-106.681442,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
606,40A0795,2018-10-16,2018,10,32.475158,-106.659636,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
607,40A0863,1955-11-02,1955,11,45.912499,-123.095833,APPROX_1955,13.2,21.1,5.2,53.3,70,95.0,northern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,OREGON,BARLEY,1954,34.0,BU / ACRE
608,40A0796,2007-07-23,2007,7,32.487878,-106.699861,APPROX_2007,38.1,46.1,30.1,55.0,70,844.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
608,40A0796,2007-07-23,2007,7,32.487878,-106.699861,APPROX_2007,38.1,46.1,30.1,55.0,70,844.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2004,26.0,TONS / ACRE
609,40A0797,2018-12-07,2018,12,32.474886,-106.710853,APPROX_2018,17.4,25.4,9.4,45.0,70,221.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
610,40A0798,2019-03-27,2019,3,32.474631,-106.716381,APPROX_2019,20.4,28.4,12.4,63.0,70,311.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
611,40A0799,2018-11-05,2018,11,32.511797,-106.625522,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
612,40A0800,2018-10-05,2018,10,32.513092,-106.609056,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
613,40A0801,2018-11-01,2018,11,32.488069,-106.584497,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
614,40A0802,2018-10-19,2018,10,32.474872,-106.724389,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
615,40A0803,2018-11-27,2018,11,32.533069,-106.737775,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
616,40A0804,2018-11-27,2018,11,32.513622,-106.734697,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
617,40A0805,2018-10-18,2018,10,32.265925,-106.881514,APPROX_2018,27.4,35.4,19.4,45.0,70,521.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
618,40A0806,2018-11-07,2018,11,32.266175,-106.887136,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
619,40A0807,2018-11-08,2018,11,32.2933,-106.911428,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
620,40A0808,2018-11-28,2018,11,32.519853,-106.697814,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
621,40A0809,2018-11-08,2018,11,32.723372,-107.098586,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
622,40A0810,2018-12-06,2018,12,32.723467,-107.098739,APPROX_2018,17.4,25.4,9.4,45.0,70,221.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
623,40A0811,2018-12-06,2018,12,32.723547,-107.098856,APPROX_2018,17.4,25.4,9.4,45.0,70,221.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
624,40A0814,2018-11-09,2018,11,32.723794,-107.098628,APPROX_2018,21.4,29.4,13.4,45.0,70,341.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
625,40A0816,2018-12-06,2018,12,32.723006,-107.098875,APPROX_2018,17.4,25.4,9.4,45.0,70,221.0,southern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,NEW MEXICO,CORN,2005,151.2,BU / ACRE
626,40A0818,1962-10-29,1962,10,45.107498,-123.044167,APPROX_1962,19.4,27.4,11.4,53.3,70,281.0,northern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,OREGON,WHEAT,1958,30.0,BU / ACRE
626,40A0818,1962-10-29,1962,10,45.107498,-123.044167,APPROX_1962,19.4,27.4,11.4,53.3,70,281.0,northern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,OREGON,BARLEY,1954,34.0,BU / ACRE
626,40A0818,1962-10-29,1962,10,45.107498,-123.044167,APPROX_1962,19.4,27.4,11.4,53.3,70,281.0,northern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,OREGON,WHEAT,1962,26.5,BU / ACRE
626,40A0818,1962-10-29,1962,10,45.107498,-123.044167,APPROX_1962,19.4,27.4,11.4,53.3,70,281.0,northern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,OREGON,BARLEY,1958,38.5,BU / ACRE
627,40A0819,1962-10-29,1962,10,45.115276,-123.010002,APPROX_1962,19.4,27.4,11.4,53.3,70,281.0,northern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,OREGON,WHEAT,1958,30.0,BU / ACRE
627,40A0819,1962-10-29,1962,10,45.115276,-123.010002,APPROX_1962,19.4,27.4,11.4,53.3,70,281.0,northern,historical_approximation,2025-08-14T21:49:31.013026+00:00,2025-08-14T21:49:31.013026+00:00,,,,,,,,,,,,,,,,,,,OREGON,BARLEY,1954,34.0,BU / ACRE
